         470772435 function calls (452710241 primitive calls) in 5467.096 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10118    0.016    0.000    0.019    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\execute.py:166(make_int)
    26568    0.018    0.000    0.018    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:3784(__del__)
    55114    0.018    0.000    0.018    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\numpy\core\fromnumeric.py:2087(_sum_dispatcher)
       24    0.000    0.000    0.018    0.001 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\math_ops.py:1121(binary_op_wrapper)
    38374    0.018    0.000    0.018    0.000 {built-in method torch._C._is_torch_function_enabled}
      370    0.000    0.000    0.018    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\nn\modules\module.py:490(<lambda>)
     8872    0.018    0.000    0.018    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\monitoring.py:295(__init__)
    26612    0.018    0.000    0.018    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\variable_scope.py:1166(use_resource)
    44350    0.018    0.000    0.018    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3605(element_spec)
    53220    0.018    0.000    0.018    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2991(element_spec)
        1    0.000    0.000    0.018    0.018 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\pyct\parser.py:190(parse_entity)
       24    0.000    0.000    0.018    0.001 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\math_ops.py:1418(_add_dispatch)
     8870    0.018    0.000    0.018    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\callbacks.py:607(__init__)
       24    0.000    0.000    0.017    0.001 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\gen_math_ops.py:463(add_v2)
      140    0.002    0.000    0.017    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\nn\parameter.py:28(__deepcopy__)
    26612    0.017    0.000    0.017    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:2479(vararg_name)
    35480    0.017    0.000    0.017    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:2014(<listcomp>)
    17740    0.017    0.000    0.017    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:1147(_truncate_execution_to_epoch)
     8870    0.014    0.000    0.017    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:884(can_handle)
   553/11    0.001    0.000    0.017    0.002 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\core\converter.py:313(visit)
    26610    0.016    0.000    0.016    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:3780(release)
        3    0.000    0.000    0.016    0.005 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\yaml\__init__.py:103(load)
    27564    0.016    0.000    0.016    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\object_identity.py:38(unwrapped)
        1    0.000    0.000    0.016    0.016 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\pyct\inspect_utils.py:143(getimmediatesource)
    17744    0.016    0.000    0.016    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\object_identity.py:125(__init__)
    26892    0.016    0.000    0.016    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:771(extended)
        3    0.000    0.000    0.016    0.005 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\yaml\constructor.py:47(get_single_data)
    11551    0.015    0.000    0.015    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\pathlib.py:101(join_parsed_parts)
    70734    0.015    0.000    0.015    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\numpy\lib\function_base.py:289(_average_dispatcher)
    17770    0.015    0.000    0.015    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\iterator_ops.py:878(__init__)
        3    0.000    0.000    0.015    0.005 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\yaml\composer.py:29(get_single_node)
    87480    0.015    0.000    0.015    0.000 {built-in method _json.encode_basestring_ascii}
    26614    0.015    0.000    0.015    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:3117(seed)
      266    0.001    0.000    0.015    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\base_layer.py:2985(_set_save_spec)
        3    0.000    0.000    0.015    0.005 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\yaml\composer.py:50(compose_document)
     9008    0.009    0.000    0.015    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:535(get_shape)
    117/3    0.000    0.000    0.015    0.005 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\yaml\composer.py:63(compose_node)
     8870    0.015    0.000    0.015    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\numpy\core\fromnumeric.py:3037(ndim)
     8870    0.008    0.000    0.015    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\experimental\ops\optimization_options.py:60(_graph_rewrite_configs)
        3    0.000    0.000    0.015    0.005 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\yaml\composer.py:117(compose_mapping_node)
        1    0.000    0.000    0.014    0.014 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\pyct\loader.py:70(load_ast)
       19    0.000    0.000    0.014    0.001 <frozen importlib._bootstrap_external>:969(get_data)
     8870    0.014    0.000    0.014    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\context.py:1056(function_call_options)
    26612    0.014    0.000    0.014    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:2836(function_spec)
       69    0.001    0.000    0.014    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\tensor_util.py:674(_ConstantValue)
      318    0.000    0.000    0.014    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\yaml\parser.py:94(check_event)
    26612    0.013    0.000    0.014    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:1016(<listcomp>)
        8    0.000    0.000    0.014    0.002 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\layers\pooling.py:284(call)
     8870    0.014    0.000    0.014    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\profiler\trace.py:52(__init__)
        8    0.000    0.000    0.014    0.002 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\nn_ops.py:4474(max_pool)
        1    0.000    0.000    0.014    0.014 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\numpy_ops\np_random.py:15(<module>)
     9008    0.013    0.000    0.013    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.013    0.002 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\gen_nn_ops.py:5209(max_pool)
        1    0.000    0.000    0.013    0.013 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\numpy_ops\np_math_ops.py:15(<module>)
    26610    0.013    0.000    0.013    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\def_function.py:423(functions_run_eagerly)
     8870    0.009    0.000    0.013    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3150(<lambda>)
    23336    0.013    0.000    0.013    0.000 {built-in method nt.fspath}
    26582    0.012    0.000    0.012    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:173(__exit__)
    26612    0.012    0.000    0.012    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:738(<listcomp>)
    35480    0.012    0.000    0.012    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2949(_inputs)
       11    0.000    0.000    0.012    0.001 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\pyct\templates.py:234(replace)
    26612    0.012    0.000    0.012    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:445(<listcomp>)
     8870    0.012    0.000    0.012    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:271(__exit__)
      668    0.000    0.000    0.012    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\nn\modules\module.py:1068(parameters)
      441    0.002    0.000    0.012    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\tokenize.py:429(_tokenize)
        1    0.000    0.000    0.012    0.012 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\numpy_ops\np_array_ops.py:15(<module>)
    11555    0.011    0.000    0.011    0.000 {method 'lstrip' of 'str' objects}
      855    0.001    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\yaml\scanner.py:113(check_token)
        2    0.000    0.000    0.011    0.006 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils_obj\obj_tracker.py:8(read_classes)
    27298    0.011    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\inspect.py:2539(kind)
      668    0.000    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\nn\modules\module.py:1092(named_parameters)
     8870    0.011    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:1232(should_sync)
    26612    0.011    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:2471(is_pure)
    26616    0.011    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\inspect.py:2849(return_annotation)
    20990    0.011    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils_obj\obj_tracker.py:102(<lambda>)
    17740    0.011    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\context.py:135(config_proto_serialized)
    26610    0.011    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4139(element_spec)
       17    0.000    0.000    0.011    0.001 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\PIL\Image.py:322(preinit)
        2    0.000    0.000    0.011    0.006 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\layers\core.py:1192(call)
    26610    0.011    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:2467(flat_input_signature)
        2    0.000    0.000    0.011    0.006 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\layers\ops\core.py:30(dense)
      668    0.002    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\nn\modules\module.py:1055(_named_members)
    26582    0.011    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:167(__init__)
    17740    0.011    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\tensor_spec.py:153(<lambda>)
    26610    0.011    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3544(element_spec)
        2    0.000    0.000    0.011    0.005 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:806(assign_add)
      284    0.000    0.000    0.011    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\inspect.py:3091(signature)
    26610    0.010    0.000    0.010    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3018(element_spec)
    26612    0.010    0.000    0.010    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:493(<listcomp>)
      284    0.000    0.000    0.010    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\inspect.py:2839(from_callable)
      186    0.000    0.000    0.010    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\numpy_ops\np_utils.py:287(np_doc)
     8870    0.010    0.000    0.010    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:265(__init__)
      186    0.000    0.000    0.010    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\numpy_ops\np_utils.py:302(decorator)
    26612    0.010    0.000    0.010    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:1586(<genexpr>)
    26612    0.010    0.000    0.010    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:753(<listcomp>)
      376    0.001    0.000    0.010    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\_utils.py:136(_rebuild_tensor_v2)
    17768    0.010    0.000    0.010    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\iterator_ops.py:820(element_spec)
      429    0.001    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\re.py:287(_compile)
    67/23    0.000    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\pyct\transformer.py:282(visit_block)
      186    0.001    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\numpy_ops\np_utils.py:172(_np_signature)
    26610    0.009    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3496(element_spec)
      180    0.001    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\yaml\scanner.py:156(fetch_more_tokens)
    26616    0.009    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\inspect.py:2845(parameters)
      392    0.000    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\re.py:248(compile)
      290    0.002    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\utils\tf_utils.py:484(get_tensor_spec)
    26582    0.009    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:170(__enter__)
     8871    0.007    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\tensor_shape.py:97(dimension_value)
    17740    0.009    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\tensor_spec.py:110(_to_legacy_output_types)
    26612    0.009    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:748(<listcomp>)
    26616    0.009    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\inspect.py:2535(annotation)
    23107    0.009    0.000    0.009    0.000 {method 'reverse' of 'list' objects}
     8954    0.009    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\distribute\distribution_strategy_context.py:312(_get_default_strategy)
      376    0.001    0.000    0.009    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\_utils.py:130(_rebuild_tensor)
        7    0.000    0.000    0.009    0.001 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\sre_compile.py:759(compile)
        1    0.000    0.000    0.008    0.008 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\converters\control_flow.py:402(transform)
      389    0.000    0.000    0.008    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\tokenize.py:98(_compile)
       17    0.000    0.000    0.008    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\shutil.py:284(copymode)
       91    0.005    0.000    0.008    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\thop\vision\basic_hooks.py:11(count_parameters)
    17920    0.008    0.000    0.008    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:498(dtype)
        1    0.000    0.000    0.008    0.008 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\pyct\origin_info.py:89(create_source_map)
      944    0.001    0.000    0.008    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:4275(_colocate_with_for_gradient)
        2    0.000    0.000    0.008    0.004 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\inspect.py:947(getblock)
       19    0.008    0.000    0.008    0.000 {built-in method io.open_code}
    17740    0.008    0.000    0.008    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\tensor_spec.py:113(_to_legacy_output_shapes)
    47156    0.008    0.000    0.008    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\numpy\core\shape_base.py:21(_atleast_1d_dispatcher)
    232/1    0.001    0.000    0.008    0.008 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\nn\modules\module.py:406(apply)
        1    0.001    0.001    0.007    0.007 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\pyct\inspect_utils.py:116(_fix_linecache_record)
     8886    0.007    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\iterator_ops.py:895(_to_components)
     8876    0.007    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\device_spec.py:272(device_type)
     8870    0.007    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\training_utils.py:642(handle_partial_sample_weights)
       18    0.000    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\pyct\parser.py:228(parse)
    17740    0.007    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4368(options)
     8870    0.007    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\backend_config.py:67(floatx)
       18    0.000    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\gast\gast.py:297(parse)
     8870    0.007    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\profiler\trace.py:89(set_metadata)
       54    0.000    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\yaml\parser.py:427(parse_block_mapping_key)
     8870    0.007    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\callbacks.py:476(on_predict_batch_end)
      896    0.004    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:5601(_get_outer_context_and_inner_device_stack)
    29025    0.007    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\numpy\core\fromnumeric.py:2320(_all_dispatcher)
     9259    0.007    0.000    0.007    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\enum.py:659(value)
     8870    0.006    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:1272(_validate_data_handler)
    18022    0.006    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:2973(value_container)
     8870    0.006    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\callbacks.py:464(on_predict_batch_begin)
     8870    0.006    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:413(get_size)
     8870    0.006    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:1212(step_increment)
      232    0.001    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\thop\profile.py:156(add_hooks)
       51    0.006    0.000    0.006    0.000 {built-in method torch._C._nn.silu}
      269    0.002    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\input_spec.py:132(assert_input_compatibility)
        7    0.000    0.000    0.006    0.001 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\activity.py:704(resolve)
        1    0.000    0.000    0.006    0.006 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\converters\return_statements.py:392(transform)
       17    0.006    0.000    0.006    0.000 {built-in method nt.chmod}
     1046    0.003    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\tensor.py:596(__hash__)
     8888    0.006    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:3003(<lambda>)
        7    0.000    0.000    0.006    0.001 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\activity.py:565(visit_FunctionDef)
        1    0.000    0.000    0.006    0.006 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils_obj\obj_tracker.py:18(__init__)
        7    0.000    0.000    0.006    0.001 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:937(parse)
   331/20    0.001    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\gast\astn.py:17(generic_visit)
     62/7    0.000    0.000    0.006    0.001 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:435(_parse_sub)
   232/10    0.002    0.000    0.006    0.001 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\sre_parse.py:493(_parse)
     8870    0.006    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\profiler\trace.py:123(__exit__)
7195/1455    0.005    0.000    0.006    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\nn\modules\module.py:1222(named_modules)
     3640    0.002    0.000    0.005    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\PIL\_binary.py:87(o32be)
   926/45    0.001    0.000    0.005    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\gast\astn.py:9(_visit)
